Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2019-11-20 19:17:55;"GSLP (DL&OHP)";"Triceps Extension (Machine)";2;45;kg;8;;;;0;;;44m
2019-11-20 19:17:55;"GSLP (DL&OHP)";"Face Pull (Cable)";1;15;kg;10;;;;0;"";;44m
2019-11-20 19:17:55;"GSLP (DL&OHP)";"Face Pull (Cable)";2;15;kg;10;;;;0;;;44m
2019-11-20 19:17:55;"GSLP (DL&OHP)";"Face Pull (Cable)";3;15;kg;10;;;;0;;;44m
2019-11-22 19:06:45;"GSLP (SQ&BENCH)";"Bench Press (Barbell)";1;20;kg;5;;;;0;"";"";1h 5m
2019-11-22 19:06:45;"GSLP (SQ&BENCH)";"Bench Press (Barbell)";2;27.5;kg;3;;;;0;;;1h 5m
2019-11-22 19:06:45;"GSLP (SQ&BENCH)";"Bench Press (Barbell)";3;37.5;kg;2;;;;0;;;1h 5m
2019-11-22 19:06:45;"GSLP (SQ&BENCH)";"Bench Press (Barbell)";4;43.5;kg;5;;;;0;;;1h 5m
2019-11-22 19:06:45;"GSLP (SQ&BENCH)";"Bench Press (Barbell)";5;43.5;kg;5;;;;0;;;1h 5m
2019-11-22 19:06:45;"GSLP (SQ&BENCH)";"Bench Press (Barbell)";6;43.5;kg;10;;;;0;;;1h 5m
2019-11-22 19:06:45;"GSLP (SQ&BENCH)";"Squat (Barbell)";1;25;kg;5;;;;0;"";;1h 5m
2019-11-22 19:06:45;"GSLP (SQ&BENCH)";"Squat (Barbell)";2;37.5;kg;3;;;;0;;;1h 5m
2019-11-22 19:06:45;"GSLP (SQ&BENCH)";"Squat (Barbell)";3;50;kg;2;;;;0;;;1h 5m
2019-11-22 19:06:45;"GSLP (SQ&BENCH)";"Squat (Barbell)";4;57.5;kg;5;;;;0;;;1h 5m
2019-11-22 19:06:45;"GSLP (SQ&BENCH)";"Squat (Barbell)";5;57.5;kg;5;;;;0;;;1h 5m
2019-11-22 19:06:45;"GSLP (SQ&BENCH)";"Squat (Barbell)";6;57.5;kg;5;;;;0;;;1h 5m
2019-11-22 19:06:45;"GSLP (SQ&BENCH)";"Bent Over Row (Barbell)";1;40;kg;8;;;;0;"";;1h 5m
2019-11-22 19:06:45;"GSLP (SQ&BENCH)";"Bent Over Row (Barbell)";2;40;kg;8;;;;0;;;1h 5m
2019-11-22 19:06:45;"GSLP (SQ&BENCH)";"Bicep Curl (Barbell)";1;25;kg;8;;;;0;"";;1h 5m
2019-11-22 19:06:45;"GSLP (SQ&BENCH)";"Bicep Curl (Barbell)";2;25;kg;8;;;;0;;;1h 5m
2019-11-22 19:06:45;"GSLP (SQ&BENCH)";"Face Pull (Cable)";1;15;kg;10;;;;0;"";;1h 5m
2019-11-22 19:06:45;"GSLP (SQ&BENCH)";"Face Pull (Cable)";2;15;kg;10;;;;0;;;1h 5m
2019-11-22 19:06:45;"GSLP (SQ&BENCH)";"Face Pull (Cable)";3;15;kg;10;;;;0;;;1h 5m
2019-11-25 18:41:44;"GSLP (SQ&OHP)";"Overhead Press (Barbell)";1;32.5;kg;3;;;;0;"";"";59m
2019-11-25 18:41:44;"GSLP (SQ&OHP)";"Overhead Press (Barbell)";2;30;kg;5;;;;0;;;59m
2019-11-25 18:41:44;"GSLP (SQ&OHP)";"Overhead Press (Barbell)";3;30;kg;4;;;;0;;;59m
2019-11-25 18:41:44;"GSLP (SQ&OHP)";"Squat (Barbell)";1;27.5;kg;5;;;;0;"";;59m
2019-11-25 18:41:44;"GSLP (SQ&OHP)";"Squat (Barbell)";2;40;kg;3;;;;0;;;59m
2019-11-25 18:41:44;"GSLP (SQ&OHP)";"Squat (Barbell)";3;50;kg;2;;;;0;;;59m
2019-11-25 18:41:44;"GSLP (SQ&OHP)";"Squat (Barbell)";4;60;kg;5;;;;0;;;59m
2019-11-25 18:41:44;"GSLP (SQ&OHP)";"Squat (Barbell)";5;60;kg;5;;;;0;;;59m
2019-11-25 18:41:44;"GSLP (SQ&OHP)";"Squat (Barbell)";6;60;kg;5;;;;0;;;59m
2019-11-25 18:41:44;"GSLP (SQ&OHP)";"Lat Pulldown (Cable)";1;40;kg;12;;;;0;"";;59m
2019-11-25 18:41:44;"GSLP (SQ&OHP)";"Lat Pulldown (Cable)";2;40;kg;12;;;;0;;;59m
2019-11-25 18:41:44;"GSLP (SQ&OHP)";"Triceps Pushdown (Cable - Straight Bar)";1;12.5;kg;12;;;;0;"";;59m
2019-11-25 18:41:44;"GSLP (SQ&OHP)";"Triceps Pushdown (Cable - Straight Bar)";2;12.5;kg;12;;;;0;;;59m
2019-11-25 18:41:44;"GSLP (SQ&OHP)";"Face Pull (Cable)";1;12.5;kg;10;;;;0;"";;59m
2019-11-25 18:41:44;"GSLP (SQ&OHP)";"Face Pull (Cable)";2;12.5;kg;10;;;;0;;;59m
2019-11-25 18:41:44;"GSLP (SQ&OHP)";"Face Pull (Cable)";3;12.5;kg;10;;;;0;;;59m
2019-11-27 18:28:32;"GSLP (DL&BENCH)";"Bench Press (Barbell)";1;20;kg;5;;;;0;"";"";54m
2019-11-27 18:28:32;"GSLP (DL&BENCH)";"Bench Press (Barbell)";2;30;kg;3;;;;0;;;54m
2019-11-27 18:28:32;"GSLP (DL&BENCH)";"Bench Press (Barbell)";3;40;kg;2;;;;0;;;54m
2019-11-27 18:28:32;"GSLP (DL&BENCH)";"Bench Press (Barbell)";4;46;kg;5;;;;0;;;54m
2019-11-27 18:28:32;"GSLP (DL&BENCH)";"Bench Press (Barbell)";5;46;kg;5;;;;0;;;54m
2019-11-27 18:28:32;"GSLP (DL&BENCH)";"Bench Press (Barbell)";6;46;kg;8;;;;0;;;54m
2019-11-27 18:28:32;"GSLP (DL&BENCH)";"Trap Bar Deadlift";1;37.5;kg;5;;;;0;"";;54m
2019-11-27 18:28:32;"GSLP (DL&BENCH)";"Trap Bar Deadlift";2;55;kg;3;;;;0;;;54m
2019-11-27 18:28:32;"GSLP (DL&BENCH)";"Trap Bar Deadlift";3;70;kg;2;;;;0;;;54m
2019-11-27 18:28:32;"GSLP (DL&BENCH)";"Trap Bar Deadlift";4;83;kg;5;;;;0;;;54m
2019-11-27 18:28:32;"GSLP (DL&BENCH)";"Bent Over Row (Barbell)";1;40;kg;8;;;;0;"";;54m
2019-11-27 18:28:32;"GSLP (DL&BENCH)";"Bent Over Row (Barbell)";2;42.5;kg;8;;;;0;;;54m
2019-11-27 18:28:32;"GSLP (DL&BENCH)";"Bicep Curl (Barbell)";1;20;kg;8;;;;0;"";;54m
2019-11-27 18:28:32;"GSLP (DL&BENCH)";"Bicep Curl (Barbell)";2;20;kg;8;;;;0;;;54m
2019-11-27 18:28:32;"GSLP (DL&BENCH)";"Face Pull (Cable)";1;20;kg;10;;;;0;"";;54m
2019-11-27 18:28:32;"GSLP (DL&BENCH)";"Face Pull (Cable)";2;20;kg;10;;;;0;;;54m
2019-11-27 18:28:32;"GSLP (DL&BENCH)";"Face Pull (Cable)";3;20;kg;10;;;;0;;;54m
2019-11-29 19:29:20;"GSLP (SQ&OHP)";"Overhead Press (Barbell)";1;27.5;kg;5;;;;0;"";"";1h 26m
2019-11-29 19:29:20;"GSLP (SQ&OHP)";"Overhead Press (Barbell)";2;27.5;kg;5;;;;0;;;1h 26m
2019-11-29 19:29:20;"GSLP (SQ&OHP)";"Overhead Press (Barbell)";3;27.5;kg;5;;;;0;;;1h 26m
2019-11-29 19:29:20;"GSLP (SQ&OHP)";"Squat (Barbell)";1;27.5;kg;5;;;;0;"";;1h 26m
2019-11-29 19:29:20;"GSLP (SQ&OHP)";"Squat (Barbell)";2;40;kg;3;;;;0;;;1h 26m
2019-11-29 19:29:20;"GSLP (SQ&OHP)";"Squat (Barbell)";3;52.5;kg;2;;;;0;;;1h 26m
2019-11-29 19:29:20;"GSLP (SQ&OHP)";"Squat (Barbell)";4;62.5;kg;5;;;;0;;;1h 26m
2019-11-29 19:29:20;"GSLP (SQ&OHP)";"Squat (Barbell)";5;62.5;kg;5;;;;0;;;1h 26m
2019-11-29 19:29:20;"GSLP (SQ&OHP)";"Squat (Barbell)";6;62.5;kg;5;;;;0;;;1h 26m
2019-11-29 19:29:20;"GSLP (SQ&OHP)";"Lat Pulldown (Cable)";1;45;kg;12;;;;0;"";;1h 26m
2019-11-29 19:29:20;"GSLP (SQ&OHP)";"Lat Pulldown (Cable)";2;45;kg;9;;;;0;;;1h 26m
2019-11-29 19:29:20;"GSLP (SQ&OHP)";"JM Press";1;15;kg;8;;;;0;"";;1h 26m
2019-11-29 19:29:20;"GSLP (SQ&OHP)";"JM Press";2;15;kg;8;;;;0;;;1h 26m
2019-11-29 19:29:20;"GSLP (SQ&OHP)";"JM Press";3;15;kg;8;;;;0;;;1h 26m
2019-11-29 19:29:20;"GSLP (SQ&OHP)";"Face Pull (Cable)";1;20;kg;10;;;;0;"";;1h 26m
2019-11-29 19:29:20;"GSLP (SQ&OHP)";"Face Pull (Cable)";2;20;kg;10;;;;0;;;1h 26m
2019-11-29 19:29:20;"GSLP (SQ&OHP)";"Face Pull (Cable)";3;20;kg;10;;;;0;;;1h 26m
2019-12-02 19:57:23;"GSLP (SQ&BENCH)";"Bench Press (Barbell)";1;22.5;kg;5;;;;0;"";"";1h 8m
2019-12-02 19:57:23;"GSLP (SQ&BENCH)";"Bench Press (Barbell)";2;30;kg;3;;;;0;;;1h 8m
2019-12-02 19:57:23;"GSLP (SQ&BENCH)";"Bench Press (Barbell)";3;40;kg;2;;;;0;;;1h 8m
2019-12-02 19:57:23;"GSLP (SQ&BENCH)";"Bench Press (Barbell)";4;47.5;kg;5;;;;0;;;1h 8m
2019-12-02 19:57:23;"GSLP (SQ&BENCH)";"Bench Press (Barbell)";5;47.5;kg;5;;;;0;;;1h 8m
2019-12-02 19:57:23;"GSLP (SQ&BENCH)";"Bench Press (Barbell)";6;47.5;kg;5;;;;0;;;1h 8m
2019-12-02 19:57:23;"GSLP (SQ&BENCH)";"Squat (Barbell)";1;30;kg;5;;;;0;"";;1h 8m
2019-12-02 19:57:23;"GSLP (SQ&BENCH)";"Squat (Barbell)";2;42.5;kg;3;;;;0;;;1h 8m
2019-12-02 19:57:23;"GSLP (SQ&BENCH)";"Squat (Barbell)";3;55;kg;2;;;;0;;;1h 8m
2019-12-02 19:57:23;"GSLP (SQ&BENCH)";"Squat (Barbell)";4;65;kg;5;;;;0;;;1h 8m
2019-12-02 19:57:23;"GSLP (SQ&BENCH)";"Squat (Barbell)";5;65;kg;5;;;;0;;;1h 8m
2019-12-02 19:57:23;"GSLP (SQ&BENCH)";"Squat (Barbell)";6;65;kg;5;;;;0;;;1h 8m
2019-12-02 19:57:23;"GSLP (SQ&BENCH)";"Bicep Curl (Barbell)";1;7;kg;15;;;;0;"";;1h 8m
2019-12-02 19:57:23;"GSLP (SQ&BENCH)";"Bicep Curl (Barbell)";2;7;kg;15;;;;0;;;1h 8m
2019-12-02 19:57:23;"GSLP (SQ&BENCH)";"Bicep Curl (Barbell)";3;7;kg;15;;;;0;;;1h 8m
2019-12-02 19:57:23;"GSLP (SQ&BENCH)";"Bent Over One Arm Row (Dumbbell)";1;8;kg;8;;;;0;"";;1h 8m
2019-12-02 19:57:23;"GSLP (SQ&BENCH)";"Bent Over One Arm Row (Dumbbell)";2;8;kg;8;;;;0;;;1h 8m
2019-12-02 19:57:23;"GSLP (SQ&BENCH)";"Bent Over One Arm Row (Dumbbell)";3;8;kg;8;;;;0;;;1h 8m
2019-12-02 19:57:23;"GSLP (SQ&BENCH)";"Face Pull (Cable)";1;12.5;kg;15;;;;0;"";;1h 8m
2019-12-02 19:57:23;"GSLP (SQ&BENCH)";"Face Pull (Cable)";2;12.5;kg;15;;;;0;;;1h 8m
2019-12-02 19:57:23;"GSLP (SQ&BENCH)";"Face Pull (Cable)";3;12.5;kg;15;;;;0;;;1h 8m
2019-12-04 19:46:09;"GSLP (DL&OHP)";"Overhead Press (Barbell)";1;30;kg;5;;;;0;"";"";1h 1m
2019-12-04 19:46:09;"GSLP (DL&OHP)";"Overhead Press (Barbell)";2;30;kg;5;;;;0;;;1h 1m
2019-12-04 19:46:09;"GSLP (DL&OHP)";"Overhead Press (Barbell)";3;30;kg;5;;;;0;;;1h 1m
2019-12-04 19:46:09;"GSLP (DL&OHP)";"Trap Bar Deadlift";1;73;kg;5;;;;0;"";;1h 1m
2019-12-04 19:46:09;"GSLP (DL&OHP)";"Romanian Deadlift (Barbell)";1;30;kg;15;;;;0;"";;1h 1m
2019-12-04 19:46:09;"GSLP (DL&OHP)";"Romanian Deadlift (Barbell)";2;30;kg;10;;;;0;;;1h 1m
2019-12-04 19:46:09;"GSLP (DL&OHP)";"Romanian Deadlift (Barbell)";3;30;kg;10;;;;0;;;1h 1m
2019-12-04 19:46:09;"GSLP (DL&OHP)";"Sumo Deadlift (Barbell)";1;30;kg;5;;;;0;"";;1h 1m
2019-12-04 19:46:09;"GSLP (DL&OHP)";"Sumo Deadlift (Barbell)";2;30;kg;5;;;;0;;;1h 1m
2019-12-04 19:46:09;"GSLP (DL&OHP)";"Sumo Deadlift (Barbell)";3;30;kg;5;;;;0;;;1h 1m
2019-12-04 19:46:09;"GSLP (DL&OHP)";"JM Press";1;15;kg;15;;;;0;"";;1h 1m
2019-12-04 19:46:09;"GSLP (DL&OHP)";"JM Press";2;15;kg;15;;;;0;;;1h 1m
2019-12-04 19:46:09;"GSLP (DL&OHP)";"JM Press";3;15;kg;18;;;;0;;;1h 1m
2019-12-04 19:46:09;"GSLP (DL&OHP)";"Lat Pulldown (Cable)";1;35;kg;15;;;;0;"";;1h 1m
2019-12-04 19:46:09;"GSLP (DL&OHP)";"Lat Pulldown (Cable)";2;35;kg;15;;;;0;;;1h 1m
2019-12-04 19:46:09;"GSLP (DL&OHP)";"Lat Pulldown (Cable)";3;35;kg;15;;;;0;;;1h 1m
2019-12-06 20:07:47;"GSLP (SQ&BENCH)";"Bench Press (Barbell)";1;22.5;kg;5;;;;0;"";"";1h 18m
2019-12-06 20:07:47;"GSLP (SQ&BENCH)";"Bench Press (Barbell)";2;32.5;kg;3;;;;0;;;1h 18m
2019-12-06 20:07:47;"GSLP (SQ&BENCH)";"Bench Press (Barbell)";3;40;kg;2;;;;0;;;1h 18m
2019-12-06 20:07:47;"GSLP (SQ&BENCH)";"Bench Press (Barbell)";4;48.5;kg;5;;;;0;;;1h 18m
2019-12-06 20:07:47;"GSLP (SQ&BENCH)";"Bench Press (Barbell)";5;48.5;kg;5;;;;0;;;1h 18m
2019-12-06 20:07:47;"GSLP (SQ&BENCH)";"Bench Press (Barbell)";6;48.5;kg;5;;;;0;;;1h 18m
2019-12-06 20:07:47;"GSLP (SQ&BENCH)";"Squat (Barbell)";1;30;kg;5;;;;0;"";;1h 18m
2019-12-06 20:07:47;"GSLP (SQ&BENCH)";"Squat (Barbell)";2;45;kg;3;;;;0;;;1h 18m
2019-12-06 20:07:47;"GSLP (SQ&BENCH)";"Squat (Barbell)";3;57.5;kg;2;;;;0;;;1h 18m
2019-12-06 20:07:47;"GSLP (SQ&BENCH)";"Squat (Barbell)";4;67.5;kg;5;;;;0;;;1h 18m
2019-12-06 20:07:47;"GSLP (SQ&BENCH)";"Squat (Barbell)";5;67.5;kg;5;;;;0;;;1h 18m
2019-12-06 20:07:47;"GSLP (SQ&BENCH)";"Squat (Barbell)";6;67.5;kg;5;;;;0;;;1h 18m
2019-12-06 20:07:47;"GSLP (SQ&BENCH)";"Bent Over One Arm Row (Dumbbell)";1;10;kg;15;;;;0;"";;1h 18m
2019-12-06 20:07:47;"GSLP (SQ&BENCH)";"Bent Over One Arm Row (Dumbbell)";2;10;kg;15;;;;0;;;1h 18m
2019-12-06 20:07:47;"GSLP (SQ&BENCH)";"Bent Over One Arm Row (Dumbbell)";3;10;kg;15;;;;0;;;1h 18m
2019-12-06 20:07:47;"GSLP (SQ&BENCH)";"Face Pull (Cable)";1;12.5;kg;15;;;;0;"";;1h 18m
2019-12-06 20:07:47;"GSLP (SQ&BENCH)";"Face Pull (Cable)";2;12.5;kg;15;;;;0;;;1h 18m
2019-12-06 20:07:47;"GSLP (SQ&BENCH)";"Face Pull (Cable)";3;12.5;kg;15;;;;0;;;1h 18m
2019-12-09 19:35:18;"GSLP (DL&OHP)";"Overhead Press (Barbell)";1;32.5;kg;5;;;;0;"";"";39m
2019-12-09 19:35:18;"GSLP (DL&OHP)";"Overhead Press (Barbell)";2;32.5;kg;5;;;;0;;;39m
2019-12-09 19:35:18;"GSLP (DL&OHP)";"Overhead Press (Barbell)";3;32.5;kg;5;;;;0;;;39m
2019-12-09 19:35:18;"GSLP (DL&OHP)";"Deadlift (Barbell)";1;60;kg;5;;;;0;"";;39m
2019-12-09 19:35:18;"GSLP (DL&OHP)";"Deadlift (Barbell)";2;60;kg;5;;;;0;;;39m
2019-12-09 19:35:18;"GSLP (DL&OHP)";"Deadlift (Barbell)";3;60;kg;5;;;;0;;;39m
2019-12-11 19:08:37;"GSLP (SQ&BENCH)";"Bench Press (Barbell)";1;22.5;kg;5;;;;0;"";"";1h 9m
2019-12-11 19:08:37;"GSLP (SQ&BENCH)";"Bench Press (Barbell)";2;32.5;kg;3;;;;0;;;1h 9m
2019-12-11 19:08:37;"GSLP (SQ&BENCH)";"Bench Press (Barbell)";3;42.5;kg;2;;;;0;;;1h 9m
2019-12-11 19:08:37;"GSLP (SQ&BENCH)";"Bench Press (Barbell)";4;50;kg;5;;;;0;;;1h 9m
2019-12-11 19:08:37;"GSLP (SQ&BENCH)";"Bench Press (Barbell)";5;50;kg;4;;;;0;;;1h 9m
2019-12-11 19:08:37;"GSLP (SQ&BENCH)";"Bench Press (Barbell)";6;40;kg;6;;;;0;;;1h 9m
2019-12-11 19:08:37;"GSLP (SQ&BENCH)";"Bench Press (Barbell)";7;40;kg;3;;;;0;;;1h 9m
2019-12-11 19:08:37;"GSLP (SQ&BENCH)";"Squat (Barbell)";1;32.5;kg;5;;;;0;"";;1h 9m
2019-12-11 19:08:37;"GSLP (SQ&BENCH)";"Squat (Barbell)";2;45;kg;3;;;;0;;;1h 9m
2019-12-11 19:08:37;"GSLP (SQ&BENCH)";"Squat (Barbell)";3;60;kg;2;;;;0;;;1h 9m
2019-12-11 19:08:37;"GSLP (SQ&BENCH)";"Squat (Barbell)";4;70;kg;5;;;;0;;;1h 9m
2019-12-11 19:08:37;"GSLP (SQ&BENCH)";"Squat (Barbell)";5;70;kg;5;;;;0;;;1h 9m
2019-12-11 19:08:37;"GSLP (SQ&BENCH)";"Squat (Barbell)";6;70;kg;5;;;;0;;;1h 9m
2019-12-13 20:15:00;"GSLP (DL&OHP)";"Overhead Press (Barbell)";1;35;kg;5;;;;0;"";"";33m
2019-12-13 20:15:00;"GSLP (DL&OHP)";"Overhead Press (Barbell)";2;35;kg;5;;;;0;;;33m
2019-12-13 20:15:00;"GSLP (DL&OHP)";"Overhead Press (Barbell)";3;35;kg;3;;;;0;;;33m
2019-12-13 20:15:00;"GSLP (DL&OHP)";"Trap Bar Deadlift";1;35;kg;5;;;;0;"";;33m
2019-12-13 20:15:00;"GSLP (DL&OHP)";"Trap Bar Deadlift";2;52.5;kg;3;;;;0;;;33m
2019-12-13 20:15:00;"GSLP (DL&OHP)";"Trap Bar Deadlift";3;67.5;kg;2;;;;0;;;33m
2019-12-13 20:15:00;"GSLP (DL&OHP)";"Trap Bar Deadlift";4;80;kg;5;;;;0;;;33m
2019-12-17 19:56:25;"5/3/1 Prep School (A)";"Squat (Barbell)";1;30;kg;5;;;;0;"";"⏳ 30-36 min.";28s
2019-12-17 19:56:25;"5/3/1 Prep School (A)";"Squat (Barbell)";2;37.5;kg;5;;;;0;;;28s
2019-12-17 19:56:25;"5/3/1 Prep School (A)";"Squat (Barbell)";3;42.5;kg;3;;;;0;;;28s
2019-12-17 19:56:25;"5/3/1 Prep School (A)";"Squat (Barbell)";4;50;kg;5;;;;0;;;28s
2019-12-17 19:56:25;"5/3/1 Prep School (A)";"Squat (Barbell)";5;57.5;kg;5;;;;0;;;28s
2019-12-17 19:56:25;"5/3/1 Prep School (A)";"Squat (Barbell)";6;65;kg;5;;;;0;;;28s
2019-12-17 19:56:25;"5/3/1 Prep School (A)";"Squat (Barbell)";7;50;kg;5;;;;0;;;28s
2019-12-17 19:56:25;"5/3/1 Prep School (A)";"Squat (Barbell)";8;50;kg;5;;;;0;;;28s
2019-12-17 19:56:25;"5/3/1 Prep School (A)";"Squat (Barbell)";9;50;kg;5;;;;0;;;28s
2019-12-17 19:56:25;"5/3/1 Prep School (A)";"Squat (Barbell)";10;50;kg;5;;;;0;;;28s
2019-12-17 19:56:25;"5/3/1 Prep School (A)";"Squat (Barbell)";11;50;kg;5;;;;0;;;28s
2019-12-17 19:56:25;"5/3/1 Prep School (A)";"Bench Press (Barbell)";1;20;kg;5;;;;0;"";;28s
2019-12-17 19:56:25;"5/3/1 Prep School (A)";"Bench Press (Barbell)";2;25;kg;5;;;;0;;;28s
2019-12-17 19:56:25;"5/3/1 Prep School (A)";"Bench Press (Barbell)";3;30;kg;3;;;;0;;;28s
2019-12-17 19:56:25;"5/3/1 Prep School (A)";"Bench Press (Barbell)";4;35;kg;5;;;;0;;;28s
2019-12-17 19:56:25;"5/3/1 Prep School (A)";"Bench Press (Barbell)";5;40;kg;5;;;;0;;;28s
2019-12-17 19:56:25;"5/3/1 Prep School (A)";"Bench Press (Barbell)";6;45;kg;5;;;;0;;;28s
2019-12-17 19:56:25;"5/3/1 Prep School (A)";"Bench Press (Barbell)";7;35;kg;5;;;;0;;;28s
2019-12-17 19:56:25;"5/3/1 Prep School (A)";"Bench Press (Barbell)";8;35;kg;5;;;;0;;;28s
2019-12-17 19:56:25;"5/3/1 Prep School (A)";"Bench Press (Barbell)";9;35;kg;5;;;;0;;;28s
2019-12-17 19:56:25;"5/3/1 Prep School (A)";"Bench Press (Barbell)";10;35;kg;5;;;;0;;;28s
2019-12-17 19:56:25;"5/3/1 Prep School (A)";"Bench Press (Barbell)";11;35;kg;5;;;;0;;;28s
2019-12-19 19:19:34;"5/3/1 Prep School (B)";"Overhead Press (Barbell)";1;15;kg;5;;;;0;"";"⏳ Tiempo meta: 56min.

10 saltos, no te olvides!";1h 18m
2019-12-19 19:19:34;"5/3/1 Prep School (B)";"Overhead Press (Barbell)";2;17.5;kg;5;;;;0;;;1h 18m
2019-12-19 19:19:34;"5/3/1 Prep School (B)";"Overhead Press (Barbell)";3;20;kg;3;;;;0;;;1h 18m
2019-12-19 19:19:34;"5/3/1 Prep School (B)";"Overhead Press (Barbell)";4;25;kg;5;;;;0;;;1h 18m
2019-12-19 19:19:34;"5/3/1 Prep School (B)";"Overhead Press (Barbell)";5;27.5;kg;5;;;;0;;;1h 18m
2019-12-19 19:19:34;"5/3/1 Prep School (B)";"Overhead Press (Barbell)";6;32.5;kg;5;;;;0;;;1h 18m
2019-12-19 19:19:34;"5/3/1 Prep School (B)";"Overhead Press (Barbell)";7;25;kg;5;;;;0;;;1h 18m
2019-12-19 19:19:34;"5/3/1 Prep School (B)";"Overhead Press (Barbell)";8;25;kg;5;;;;0;;;1h 18m
2019-12-19 19:19:34;"5/3/1 Prep School (B)";"Overhead Press (Barbell)";9;25;kg;5;;;;0;;;1h 18m
2019-12-19 19:19:34;"5/3/1 Prep School (B)";"Overhead Press (Barbell)";10;25;kg;5;;;;0;;;1h 18m
2019-12-19 19:19:34;"5/3/1 Prep School (B)";"Overhead Press (Barbell)";11;25;kg;5;;;;0;;;1h 18m
2019-12-19 19:19:34;"5/3/1 Prep School (B)";"Trap Bar Deadlift";1;25;kg;5;;;;0;"";;1h 18m
2019-12-19 19:19:34;"5/3/1 Prep School (B)";"Trap Bar Deadlift";2;30;kg;5;;;;0;;;1h 18m
2019-12-19 19:19:34;"5/3/1 Prep School (B)";"Trap Bar Deadlift";3;35;kg;3;;;;0;;;1h 18m
2019-12-19 19:19:34;"5/3/1 Prep School (B)";"Trap Bar Deadlift";4;42.5;kg;5;;;;0;;;1h 18m
2019-12-19 19:19:34;"5/3/1 Prep School (B)";"Trap Bar Deadlift";5;47.5;kg;5;;;;0;;;1h 18m
2019-12-19 19:19:34;"5/3/1 Prep School (B)";"Trap Bar Deadlift";6;55;kg;5;;;;0;;;1h 18m
2019-12-19 19:19:34;"5/3/1 Prep School (B)";"Trap Bar Deadlift";7;42.5;kg;5;;;;0;;;1h 18m
2019-12-19 19:19:34;"5/3/1 Prep School (B)";"Trap Bar Deadlift";8;42.5;kg;5;;;;0;;;1h 18m
2019-12-19 19:19:34;"5/3/1 Prep School (B)";"Trap Bar Deadlift";9;42.5;kg;5;;;;0;;;1h 18m
2019-12-19 19:19:34;"5/3/1 Prep School (B)";"Trap Bar Deadlift";10;42.5;kg;5;;;;0;;;1h 18m
2019-12-19 19:19:34;"5/3/1 Prep School (B)";"Trap Bar Deadlift";11;42.5;kg;5;;;;0;;;1h 18m
2019-12-21 19:17:56;"5/3/1 Prep School (A)";"Bench Press (Barbell)";1;20;kg;5;;;;0;"";"⏳ 30-36 min.";1h 3m
2019-12-21 19:17:56;"5/3/1 Prep School (A)";"Bench Press (Barbell)";2;25;kg;5;;;;0;;;1h 3m
2019-12-21 19:17:56;"5/3/1 Prep School (A)";"Bench Press (Barbell)";3;30;kg;3;;;;0;;;1h 3m
2019-12-21 19:17:56;"5/3/1 Prep School (A)";"Bench Press (Barbell)";4;32.5;kg;5;;;;0;;;1h 3m
2019-12-21 19:17:56;"5/3/1 Prep School (A)";"Bench Press (Barbell)";5;37.5;kg;5;;;;0;;;1h 3m
2019-12-21 19:17:56;"5/3/1 Prep School (A)";"Bench Press (Barbell)";6;42.5;kg;5;;;;0;;;1h 3m
2019-12-21 19:17:56;"5/3/1 Prep School (A)";"Bench Press (Barbell)";7;32.5;kg;5;;;;0;;;1h 3m
2019-12-21 19:17:56;"5/3/1 Prep School (A)";"Bench Press (Barbell)";8;32.5;kg;5;;;;0;;;1h 3m
2019-12-21 19:17:56;"5/3/1 Prep School (A)";"Bench Press (Barbell)";9;32.5;kg;5;;;;0;;;1h 3m
2019-12-21 19:17:56;"5/3/1 Prep School (A)";"Bench Press (Barbell)";10;32.5;kg;5;;;;0;;;1h 3m
2019-12-21 19:17:56;"5/3/1 Prep School (A)";"Bench Press (Barbell)";11;32.5;kg;5;;;;0;;;1h 3m
2019-12-21 19:17:56;"5/3/1 Prep School (A)";"Squat (Barbell)";1;30;kg;5;;;;0;"";;1h 3m
2019-12-21 19:17:56;"5/3/1 Prep School (A)";"Squat (Barbell)";2;37.5;kg;5;;;;0;;;1h 3m
2019-12-21 19:17:56;"5/3/1 Prep School (A)";"Squat (Barbell)";3;42.5;kg;3;;;;0;;;1h 3m
2019-12-21 19:17:56;"5/3/1 Prep School (A)";"Squat (Barbell)";4;47.5;kg;5;;;;0;;;1h 3m
2019-12-21 19:17:56;"5/3/1 Prep School (A)";"Squat (Barbell)";5;55;kg;5;;;;0;;;1h 3m
2019-12-21 19:17:56;"5/3/1 Prep School (A)";"Squat (Barbell)";6;62.5;kg;5;;;;0;;;1h 3m
2019-12-21 19:17:56;"5/3/1 Prep School (A)";"Squat (Barbell)";7;47.5;kg;5;;;;0;;;1h 3m
2019-12-21 19:17:56;"5/3/1 Prep School (A)";"Squat (Barbell)";8;47.5;kg;5;;;;0;;;1h 3m
2019-12-21 19:17:56;"5/3/1 Prep School (A)";"Squat (Barbell)";9;47.5;kg;5;;;;0;;;1h 3m
2019-12-21 19:17:56;"5/3/1 Prep School (A)";"Squat (Barbell)";10;47.5;kg;5;;;;0;;;1h 3m
